Calc-LossUnavailability.5min;Calc-DeltaOverIrrad.5min;Calc-DeltaIrrad.5min;Calc-DeltaTemp.5min;Calc-DeltaAlbedo.5min;Calc-ExpectedDC.5min;Calc-LossSoiling.5min;Calc-LossShading.5min;Calc-LossStringPerf.5min;Calc-LossEfficiency.5min;Calc-EnergyDC.5min;Calc-LossClipping.5min;Calc-LossClippingTemp.5min;Calc-LossGridLimitation.5min;Calc-LossCurtailment.5min;Calc-LossInvToSPE.5min;Waterfall-DeliveredEnergy.5min
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-42.186241149902344;0.03960870951414108;8.630766868591309;16.313823699951172;-0.0163138248026371;0.0;0.0;0.0;16.33013916015625;0.0;0;0.0;0.0;46.438419342041016;0.0
0.0;0.0;-42.24094772338867;0.039501845836639404;8.641565322875977;16.26980972290039;-0.016269810497760773;0.0;0.0;0.0;16.28607940673828;0.0;0;0.0;0.0;46.438419342041016;0.0
0.0;0.0;-41.990787506103516;0.040975283831357956;8.659573554992676;16.539453506469727;-0.016539452597498894;0.0;0.0;0.0;16.555992126464844;0.0;0;0.0;0.0;46.438419342041016;0.0
0.0;0.0;-40.035682678222656;0.043896205723285675;9.2788724899292;19.116777420043945;-0.019116777926683426;0.0;0.0;0.4096958041191101;18.69450569152832;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-37.832054138183594;0.054728616029024124;10.43364429473877;22.48600959777832;-0.022486010566353798;0.0;0.0;1.0157378911972046;21.414274215698242;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-35.00178146362305;0.06417430937290192;10.589371681213379;25.481454849243164;-0.0254814550280571;0.0;0.0;1.0157378911972046;24.4127140045166;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-25.122255325317383;0.0851147398352623;10.012073516845703;34.804622650146484;-0.03480462357401848;0.0;0.0;1.0157378911972046;33.745208740234375;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-12.346569061279297;0.13526561856269836;11.563675880432129;49.182064056396484;-0.049182064831256866;0.0;0.0;1.0157378911972046;48.13702392578125;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.12229201942682266;0.19341707229614258;13.079501152038574;63.22490310668945;-0.0632249042391777;0.0;0.0;1.0157378911972046;62.193904876708984;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;4.1837592124938965;0.1962806135416031;13.181050300598145;67.39078521728516;-0.06739078462123871;0.0;0.0;1.0157378911972046;66.36395263671875;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;13.186124801635742;0.19609913229942322;14.295186996459961;77.5071029663086;-0.07750710099935532;0.0;0.0;1.0157378911972046;76.49038696289062;0.0;0;0.0;0.0;0.0;0.0
77.18970489501953;0.0;32.05563735961914;0.2616851329803467;16.604549407958984;98.7515640258789;-0.09875156730413437;0.0;0.0;1.0157378911972046;97.75609588623047;0.0;0;0.0;0.0;0.0;0.0
155.18728637695312;0.0;-856.27587890625;1.4387906789779663;-8.618889808654785;197.1785430908203;-0.19717854261398315;0.8662588596343994;0.0;1.0157378911972046;195.4152374267578;0.0;0;0.0;0.0;0.0;0.0
168.2652130126953;0.0;-841.8555297851562;1.5816868543624878;-6.678806304931641;213.68190002441406;-0.2136818915605545;0.8662588596343994;0.0;1.0157378911972046;211.93508911132812;0.0;0;0.0;0.0;0.0;0.0
185.08871459960938;0.0;-824.3690185546875;1.7165837287902832;-3.070204973220825;234.91184997558594;-0.23491185903549194;0.8662588596343994;0.0;1.0157378911972046;233.18629455566406;0.0;0;0.0;0.0;0.0;0.0
109.5582046508789;0.0;-795.3568725585938;1.910019874572754;2.4691128730773926;269.65679931640625;-0.26965680718421936;2.5685794353485107;0.0;1.766302466392517;265.4519348144531;0.0;0;0.0;0.0;0.0;-57.47807312011719
0.0;0.0;-774.39453125;1.9705172777175903;7.0382304191589355;295.24871826171875;-0.29524874687194824;4.396338939666748;0.0;4.2668867111206055;284.7349548339844;0.0;0;0.0;0.0;0.0;189.2376708984375
0.0;0.0;-749.302490234375;2.038215160369873;12.152108192443848;325.5223693847656;-0.32552236318588257;4.396338939666748;0.0;-0.3945198953151703;319.7202453613281;0.0;0;0.0;0.0;0.0;271.3326416015625
0.0;0.0;-738.84326171875;2.0470006465911865;19.433406829833984;343.2716979980469;-0.3432717025279999;4.396338939666748;0.0;-0.4644920825958252;337.4937438964844;0.0;0;0.0;0.0;0.0;289.398193359375
0.0;0.0;-728.3729248046875;2.120152473449707;29.187698364257812;363.5694580078125;-0.3635694682598114;4.396338939666748;0.0;-0.32987841963768005;357.61346435546875;0.0;0;0.0;0.0;0.0;307.492431640625
0.0;0.0;-717.9407958984375;2.2757508754730225;47.86630630493164;392.8358154296875;-0.3928358256816864;4.396338939666748;0.0;-0.44283613562583923;386.9886169433594;0.0;0;0.0;0.0;0.0;321.8144836425781
0.0;0.0;-705.4120483398438;2.290522813796997;61.88569259643555;419.398681640625;-0.419398695230484;4.396338939666748;0.0;-0.24869155883789062;413.3258361816406;0.0;0;0.0;0.0;0.0;344.64208984375
0.0;0.0;-672.5970458984375;2.3953919410705566;69.22994232177734;459.66278076171875;-0.4596627950668335;4.396338939666748;0.0;0.09189482778310776;453.2051086425781;0.0;0;0.0;0.0;0.0;390.28125
0.0;0.0;-607.0283813476562;2.5725953578948975;80.15397644042969;536.3327026367188;-0.5363327264785767;4.396338939666748;0.0;0.25434625148773193;529.5584106445312;0.0;0;0.0;0.0;0.0;474.97271728515625
0.0;0.0;-1461.35107421875;6.622731685638428;2.370548725128174;578.083740234375;-0.5780837535858154;18.814807891845703;0.0;-0.28765514492988586;557.2958984375;0.0;0;0.0;0.0;0.0;551.0847778320312
0.0;0.0;-1402.9163818359375;6.920089244842529;16.722454071044922;651.1676635742188;-0.6511676907539368;18.814807891845703;0.0;0.6104671359062195;629.318359375;0.0;0;0.0;0.0;0.0;636.5759887695312
0.0;0.0;-1274.9534912109375;7.864745616912842;32.423179626464844;795.7760009765625;-0.7957760095596313;18.814807891845703;0.0;18.138612747192383;757.018798828125;0.0;0;0.0;523.0889892578125;0.0;216.65231323242188
9.135187149047852;0.0;-1330.84765625;7.780367374420166;44.94160461425781;752.31591796875;-0.7523159384727478;15.920243263244629;0.0;-0.002958230907097459;737.1397705078125;0.0;0;0.0;731.9972534179688;0.0;-8.89272689819336
9.183557510375977;0.0;-1285.3883056640625;8.879860877990723;65.15792846679688;819.0911254882812;-0.8190911412239075;15.953004837036133;0.0;0.0014751168200746179;803.9453125;0.0;0;0.0;797.5623168945312;0.0;-8.939109802246094
9.153870582580566;0.0;-1278.206787109375;8.966882705688477;80.59044647216797;841.7921142578125;-0.841792106628418;16.241151809692383;0.0;0.0008113626390695572;826.3816528320312;0.0;0;0.0;819.5411987304688;0.0;-8.916011810302734
9.244176864624023;0.0;-1249.06103515625;8.987499237060547;93.97599029541016;884.343994140625;-0.8843439817428589;16.029233932495117;0.0;-0.0015490219229832292;869.1904907226562;0.0;0;0.0;861.615478515625;0.0;-8.99820613861084
8.955470085144043;0.0;-1152.794921875;9.686179161071777;117.8207778930664;1005.1536865234375;-1.0051536560058594;16.278709411621094;0.0;0.004281060770153999;989.8654174804688;0.0;0;0.0;979.7039794921875;0.0;-8.694881439208984
6.359248161315918;0.0;-1197.7965087890625;9.422708511352539;134.94845581054688;977.0161743164062;-0.9770162105560303;17.28492546081543;0.0;0.013354078866541386;960.6861572265625;0.0;0;0.0;948.4949340820312;0.0;-6.192183494567871
4.0182695388793945;0.0;-1143.2882080078125;9.70374584197998;142.7157440185547;1039.5728759765625;-1.0395729541778564;13.614736557006836;0.0;0.024423446506261826;1026.96630859375;0.0;0;0.0;1011.1511840820312;0.0;-3.930960178375244
4.11309289932251;0.0;-1089.7459716796875;9.499957084655762;135.42637634277344;1085.6219482421875;-1.085621953010559;13.713357925415039;0.0;0.020027069374918938;1072.9677734375;0.0;0;0.0;1056.363525390625;0.0;-4.0269269943237305
3.90838623046875;0.0;-1131.528564453125;8.444859504699707;113.81536865234375;1021.1732788085938;-1.021173357963562;13.597240447998047;0.0;0.020192209631204605;1008.5704956054688;0.0;0;0.0;993.0091552734375;0.0;-3.8329498767852783
4.3526105880737305;0.0;-2122.62841796875;7.915115833282471;50.82210922241211;870.6085205078125;-0.8706085681915283;0.0;34.94165802001953;0.016710450872778893;836.5140991210938;0.0;0;0.0;824.71875;0.0;-4.264770984649658
4.493906497955322;0.0;-2024.546875;8.543962478637695;59.88719177246094;978.3839111328125;-0.9783839583396912;0.0;35.40583038330078;0.013284998014569283;943.9365234375;0.0;0;0.0;930.209228515625;0.0;-4.4040422439575195
4.083016395568848;0.0;-1744.39453125;10.636940956115723;93.74295806884766;1294.485107421875;-1.294485092163086;0.0;35.165809631347656;0.01740185357630253;1260.5902099609375;0.0;0;0.0;1240.3414306640625;0.0;-4.0073089599609375
3.6765048503875732;0.0;-1424.64111328125;12.56059455871582;110.38924407958984;1632.808349609375;-1.6328084468841553;0.0;34.83811950683594;0.0170434657484293;1599.57958984375;0.0;0;0.0;1572.3826904296875;0.0;-3.6079201698303223
3.533550500869751;0.0;-1276.4732666015625;11.640276908874512;113.12476348876953;1782.7913818359375;-1.7827914953231812;0.0;32.978084564208984;0.017974594607949257;1751.572265625;0.0;0;0.0;1721.2989501953125;0.0;-3.468036651611328
3.3694276809692383;0.0;-1134.5902099609375;11.690320014953613;111.90279388427734;1923.502685546875;-1.9235026836395264;0.0;33.06708908081055;0.017227934673428535;1892.3355712890625;0.0;0;0.0;1859.181396484375;0.0;-3.307913303375244
3.461956739425659;0.0;-1221.82177734375;10.24563980102539;79.47777557373047;1802.4013671875;-1.8024013042449951;0.0;32.987770080566406;0.017952173948287964;1771.1917724609375;0.0;0;0.0;1740.4681396484375;0.0;-3.398550271987915
3.232760190963745;0.0;-1426.4798583984375;9.31446361541748;80.27117919921875;1597.60546875;-1.597605586051941;0.0;33.71369934082031;0.018430160358548164;1565.465087890625;0.0;0;0.0;1538.48291015625;0.0;-3.174091339111328
3.126262664794922;0.0;-509.65728759765625;13.171648025512695;129.95387268066406;2567.968017578125;-2.5679678916931152;0.0;34.41672897338867;0.018065817654132843;2536.09521484375;0.0;0;0.0;2490.2734375;0.0;-3.069822072982788
3.2516415119171143;0.0;-339.8147277832031;8.713915824890137;136.77825927734375;2740.17724609375;-2.7401771545410156;0.0;34.009681701660156;0.016885070130228996;2708.88525390625;0.0;0;0.0;2659.853759765625;0.0;-3.1924984455108643
3.3818228244781494;0.0;1541.1761474609375;-4.777442932128906;222.95582580566406;4693.85400390625;-4.693854331970215;0.0;33.03654479980469;0.019652144983410835;4665.486328125;100.4861068725586;0;0.0;4480.27587890625;0.0;-3.3200504779815674
3.517059803009033;0.0;370.705078125;-3.2346184253692627;157.58807373046875;3459.55810546875;-3.4595582485198975;0.0;33.37033462524414;0.0136681217700243;3429.627685546875;0.0;0;0.0;3366.951416015625;0.0;-3.452176570892334
3.7572829723358154;0.0;973.3742065429688;-2.598539352416992;184.6612548828125;4689.09375;-4.689094066619873;0.0;236.7896270751953;0.01686495542526245;4456.97021484375;37.226478576660156;0;0.0;4338.1982421875;0.0;-3.687187671661377
3.4188461303710938;0.0;522.7860717773438;-1.5383189916610718;175.8030242919922;4230.70751953125;-4.23070764541626;0.0;246.08489990234375;0.0164262093603611;3988.830810546875;0.0;0;0.0;3915.263671875;0.0;-3.3565661907196045
2.890453815460205;0.0;201.77157592773438;-0.9606133103370667;130.7102813720703;3865.17822265625;-3.865178108215332;0.0;241.8196563720703;0.015407181344926357;3627.202392578125;0.0;0;0.0;3560.08642578125;0.0;-2.8390796184539795
2.8258423805236816;0.0;-329.881591796875;6.115034580230713;114.08573913574219;3323.97607421875;-3.3239760398864746;0.0;232.1696319580078;0.018025493249297142;3095.10595703125;0.0;0;0.0;3038.19482421875;0.0;-2.7754287719726562
2.7692012786865234;0.0;-1130.0843505859375;8.724538803100586;86.69121551513672;2498.98828125;-2.498988389968872;0.0;245.80792236328125;0.013940681703388691;2255.65966796875;0.0;0;0.0;2214.89306640625;0.0;-2.720057964324951
2.8614726066589355;0.0;749.2603759765625;9.774197578430176;197.90301513671875;4490.5947265625;-4.490594387054443;0.0;248.87368774414062;0.014569617807865143;4246.19140625;0.0;0;0.0;4167.10009765625;0.0;-2.810420513153076
2.2557835578918457;-797.678955078125;1331.3919677734375;-13.677254676818848;291.41461181640625;5142.7861328125;-5.142786502838135;0.0;244.7776641845703;0.015439960174262524;4903.13037109375;338.1302795410156;0;0.0;4479.14990234375;0.0;-2.216489791870117
1.8742361068725586;-77.12246704101562;1339.7376708984375;-22.678037643432617;259.1503601074219;5109.86669921875;-5.109867095947266;0.0;250.2109832763672;0.018956683576107025;4864.7412109375;299.7411804199219;0;0.0;4478.76806640625;0.0;-1.8417567014694214
2.5513699054718018;-155.85598754882812;1334.0316162109375;-16.47303581237793;261.3843688964844;5112.599609375;-5.112599849700928;0.0;247.86378479003906;0.013498947955667973;4869.82958984375;304.8294982910156;0;0.0;4479.4453125;0.0;-2.5056943893432617
2.3946032524108887;0.0;889.197265625;-20.282278060913086;181.89620971679688;4584.46826171875;-4.584468364715576;0.0;234.0496368408203;0.015190466307103634;4354.98193359375;7.08693790435791;0;0.0;4266.3740234375;0.0;-2.3523037433624268
2.298154354095459;-400.788818359375;1356.649169921875;-40.81937789916992;226.2364501953125;5075.72314453125;-5.075723171234131;0.0;238.2146453857422;0.013872972689568996;4842.56494140625;277.5650329589844;0;0.0;4479.1923828125;0.0;-2.257873296737671
2.132725954055786;-392.49755859375;1347.7528076171875;-31.15387725830078;218.54153442382812;5068.79736328125;-5.068797588348389;0.0;238.26791381835938;0.016809731721878052;4835.576171875;270.575927734375;0;0.0;4479.02685546875;0.0;-2.0957133769989014
1.6361194849014282;0.0;1089.6834716796875;-30.041109085083008;173.3693084716797;5030.5546875;-5.03055477142334;0.0;251.21165466308594;0.01760265603661537;4784.3505859375;219.3505096435547;0;0.0;4478.5302734375;0.0;-1.6078858375549316
0.997785210609436;-396.6169738769531;1146.421142578125;-38.26109313964844;201.5538330078125;5107.2568359375;-5.107256889343262;0.0;263.6907653808594;0.018946880474686623;4848.6494140625;283.6494445800781;0;0.0;4477.8916015625;0.0;-0.9804476499557495
0.9889711737632751;0.0;-147.8472900390625;-33.27107238769531;89.71308898925781;3706.1376953125;-3.7061376571655273;0.0;258.10382080078125;0.021876869723200798;3451.712890625;0.0;0;0.0;3386.08251953125;0.0;-0.9718735814094543
0.8633604645729065;-466.8677978515625;1157.3031005859375;-50.33868408203125;235.32408142089844;5139.83154296875;-5.13983154296875;0.0;266.9927062988281;0.020526297390460968;4877.953125;312.95318603515625;0;0.0;4477.75732421875;0.0;-0.848385214805603
0.7755451202392578;0.0;822.144775390625;-51.33421325683594;185.85491943359375;4754.20849609375;-4.754208564758301;0.0;271.3841247558594;0.01910747028887272;4487.5546875;46.726871490478516;0;0.0;4355.89404296875;0.0;-0.7619344592094421
1.2333104610443115;0.0;-31.335872650146484;-36.09336471557617;171.9322052001953;3902.0458984375;-3.902045965194702;0.0;268.89892578125;0.01714315265417099;3637.02685546875;0.0;0;0.0;3568.06396484375;0.0;-1.2119450569152832
1.4039804935455322;0.0;423.67376708984375;-42.081138610839844;191.74652099609375;4370.88232421875;-4.370882034301758;0.0;257.2225341796875;0.016748027876019478;4118.0087890625;0.0;0;0.0;3962.388916015625;0.0;-1.379549503326416
1.33012855052948;0.0;387.66937255859375;-47.084564208984375;201.32122802734375;4339.44921875;-4.339448928833008;0.0;256.7283020019531;0.016950098797678947;4087.0380859375;0.0;0;0.0;4009.48681640625;0.0;-1.3070248365402222
1.432668685913086;0.0;214.3360137939453;-39.146018981933594;180.93711853027344;4153.669921875;-4.153670310974121;0.0;255.63128662109375;0.018915165215730667;3902.168212890625;0.0;0;0.0;3828.28759765625;0.0;-1.407882571220398
1.3692973852157593;-114.13587951660156;1170.4246826171875;-64.94589233398438;263.7426452636719;5166.76416015625;-5.166764259338379;0.0;252.4510040283203;0.019634392112493515;4919.45556640625;354.4555358886719;0;0.0;4478.26318359375;0.0;-1.3457049131393433
1.2161164283752441;0.0;614.280517578125;-60.937320709228516;214.1616668701172;4565.0478515625;-4.565047740936279;0.0;264.2037353515625;0.01823522336781025;4305.3857421875;1.2107810974121094;0;0.0;4222.31884765625;0.0;-1.1952029466629028
1.1241369247436523;-356.5516662597656;1179.456787109375;-75.26472473144531;295.8258361816406;5197.56103515625;-5.197560787200928;0.0;256.7344970703125;0.018233168870210648;4946.0009765625;381.0007629394531;0;0.0;4478.01806640625;0.0;-1.104661464691162
1.2330052852630615;0.0;1113.1448974609375;-46.819725036621094;264.1257019042969;5018.75390625;-5.018754005432129;0.0;212.2484588623047;0.017244085669517517;4811.501953125;246.50205993652344;0;0.0;4478.126953125;0.0;-1.2114496231079102
1.2116436958312988;-791.23095703125;1260.9881591796875;-60.72541046142578;345.8748474121094;5234.44091796875;-5.234440803527832;0.0;219.57374572753906;0.019302580505609512;5020.0771484375;455.076904296875;0;0.0;4478.10546875;0.0;-1.190351963043213
1.0998387336730957;0.0;1010.1372680664062;-52.78705596923828;254.72012329101562;4900.37353515625;-4.900373458862305;0.0;227.03175354003906;0.016031358391046524;4678.22119140625;116.42906188964844;0;0.0;4474.84814453125;0.0;-1.0804002285003662
0.0;0.0;1028.3477783203125;-51.458274841308594;254.8404998779297;4920.033203125;-4.920032978057861;0.0;233.8874969482422;0.01811884343624115;4691.04296875;127.1282730102539;0;0.0;4475.767578125;0.0;0.0632069855928421
0.0;0.0;-180.69027709960938;-35.53518295288086;157.27366638183594;3629.351318359375;-3.6293513774871826;0.0;224.9417724609375;0.01703774742782116;3408.017333984375;0.0;0;0.0;3340.4755859375;0.0;1.7600668668746948
2.5922391414642334;0.0;-788.8121948242188;-20.728483200073242;125.94149780273438;3004.703857421875;-3.004703998565674;0.0;235.83303833007812;0.02287066914141178;2771.8466796875;0.0;0;0.0;2720.860595703125;0.0;-2.498110294342041
2.823303461074829;0.0;-1295.935302734375;-16.205814361572266;80.24589538574219;2456.40771484375;-2.4564077854156494;0.0;247.08041381835938;0.01920454204082489;2211.7587890625;0.0;0;0.0;2171.786865234375;0.0;-2.7017810344696045
0.0;0.0;-1103.4288330078125;-16.74510383605957;89.63304138183594;2657.76220703125;-2.657762289047241;0.0;309.139404296875;0.1965203881263733;2350.95654296875;0.0;0;0.0;2289.608642578125;0.0;0.25647738575935364
0.0;0.0;233.14932250976562;-29.53704833984375;202.26402282714844;4094.179443359375;-4.094179630279541;0.0;310.9607849121094;-0.029763052240014076;3786.979248046875;0.0;0;0.0;3701.5986328125;0.0;12.232633590698242
0.0;0.0;-381.601318359375;-30.304914474487305;134.62742614746094;3411.024169921875;-3.411024332046509;0.0;310.9607849121094;1.7395027875900269;3100.3896484375;0.0;0;0.0;2976.26904296875;0.0;63.98534393310547
0.0;0.0;-1852.6697998046875;-13.291358947753906;0.6639425754547119;1823.0057373046875;-1.8230057954788208;0.0;309.0523376464844;-0.6960925459861755;1514.75537109375;0.0;0;0.0;1333.3653564453125;0.0;140.75894165039062
0.0;0.0;-1930.29345703125;-8.079383850097656;-1.9402012825012207;1747.989990234375;-1.7479901313781738;0.0;310.9607849121094;0.6052003502845764;1436.2392578125;0.0;0;0.0;1234.7947998046875;0.0;172.9661407470703
